TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20220201220739,2,54,20,2,0,0,0
20220201220741,1,39,18,2,0,0,0
20220201220741,2,45,20,1,0,0,0
20220201220741,3,6,22,2,0,0,0
20220201220741,4,4,22,1,0,0,0
20220201220747,1,73,19,1,0,0,0
20220201220749,1,44,19,1,0,0,0
20220201220749,3,32,29,1,0,0,0
20220201220760,1,62,18,1,0,0,0
20220201220760,2,80,24,2,0,0,0
20220201220765,1,73,18,1,0,0,0
20220201220765,2,68,20,2,0,0,0
20220201220776,1,78,19,1,0,0,0
20220201220782,1,69,18,1,0,0,0
20220201220782,2,74,20,2,0,0,0
20220201220790,1,47,18,2,0,0,0
20220201220790,2,50,20,1,0,0,0
20220201220790,3,18,22,2,0,0,0
20220201220790,4,15,22,1,0,0,0
20220201220792,1,45,18,2,0,0,0
20220201220792,2,55,20,1,0,0,0
20220201220792,3,19,22,2,0,0,0
20220201220794,1,27,18,2,0,0,0
20220201220794,2,28,20,1,0,0,0
20220201220794,3,2,22,1,0,0,0
20220201220794,4,8,22,2,0,0,0
20220201220797,1,64,19,2,0,0,0
20220201220807,1,22,18,1,0,0,0
20220201220807,2,56,24,2,0,0,0
20220201220807,3,62,24,1,0,0,0
20220201220810,1,71,18,2,0,0,0
20220201220810,2,71,20,1,0,0,0
20220201220814,1,59,19,2,0,0,0
20220201220818,1,45,18,2,0,0,0
20220201220818,2,48,20,1,0,0,0
20220201220819,1,66,18,2,0,0,0
20220201220819,2,65,20,1,0,0,0
20220201220827,1,56,19,1,0,0,0
20220201220828,1,61,18,2,0,0,0
20220201220828,2,13,22,1,0,0,0
20220201220829,1,69,19,2,0,0,0
20220201220833,1,58,18,2,0,0,0
20220201220833,2,58,20,1,0,0,0
20220201220834,1,77,18,1,0,0,0
20220201220834,2,79,20,2,0,0,0
20220201220849,1,61,18,2,0,0,0
20220201220849,2,67,20,1,0,0,0
20220201220851,1,38,18,2,0,0,0
20220201220851,2,59,24,2,0,0,0
20220201220851,3,51,26,1,0,0,0
20220201220859,1,35,19,1,0,0,0
20220201220865,1,53,19,2,0,0,0
20220201220872,1,51,18,1,0,0,0
20220201220872,2,51,20,2,0,0,0
20220201220872,3,14,22,1,0,0,0
20220201220872,4,12,22,2,0,0,0
20220201220873,1,72,19,2,0,0,0
20220201220875,1,31,18,2,0,0,0
20220201220875,2,29,20,1,0,0,0
20220201220883,1,53,18,2,0,0,0
20220201220883,2,49,21,1,0,0,0
20220201220888,1,53,19,2,0,0,0
20220201220893,1,77,19,2,0,0,0
20220201220895,1,40,18,1,0,0,0
20220201220895,2,39,20,2,0,0,0
20220201220897,1,28,18,1,0,0,0
20220201220897,2,27,20,2,0,0,0
20220201220898,1,15,18,2,0,0,0
20220201220898,2,45,24,2,0,0,0
20220201220898,3,17,25,2,0,0,0
20220201220907,1,51,19,2,0,0,0
20220201220916,1,80,18,1,0,0,0
20220201220916,2,69,20,2,0,0,0
20220201220916,3,14,22,1,0,0,0
20220201220916,4,13,22,1,0,0,0
20220201220917,1,41,18,1,0,0,0
20220201220917,2,40,20,2,0,0,0
20220201220917,3,10,22,1,0,0,0
20220201220917,4,7,22,2,0,0,0
20220201220919,1,36,18,2,0,0,0
20220201220919,2,5,22,1,0,0,0
20220201220919,3,62,24,1,0,0,0
20220201220919,4,71,24,2,0,0,0
20220201220919,5,64,26,2,0,0,0
20220201220919,6,69,26,1,0,0,0
20220201220919,7,15,22,1,0,0,0
20220201220919,8,17,22,2,0,0,0
20220201220921,1,74,19,2,0,0,0
20220201220931,1,53,19,2,0,0,0
20220201220932,1,56,19,1,0,0,0
20220201220935,1,80,19,2,0,0,0
20220201220938,1,27,18,2,0,0,0
20220201220938,2,27,29,2,0,0,0
20220201220944,1,62,18,1,0,0,0
20220201220944,2,85,24,2,60,0,0
20220201220946,1,80,19,1,0,0,0
20220201220948,1,38,18,2,0,0,0
20220201220948,2,13,22,2,0,0,0
20220201220953,1,75,18,1,0,0,0
20220201220953,2,72,20,2,0,0,0
20220201220953,4,18,23,2,0,0,0
20220201220953,5,2,30,2,0,0,0
20220201220957,1,63,18,2,0,0,0
20220201220957,2,61,20,1,0,0,0
20220201220959,1,15,18,1,0,0,0
20220201220959,2,51,24,1,0,0,0
20220201220959,3,44,24,2,0,0,0
20220201220959,4,18,25,2,0,0,0
20220201220959,5,13,25,1,0,0,0
20220201220959,6,3,25,1,0,0,0
20220201220963,1,63,19,2,0,0,0
20220201220966,1,46,18,1,0,0,0
20220201220966,2,19,22,1,0,0,0
20220201220966,3,17,22,1,0,0,0
20220201220968,1,65,18,2,0,0,0
20220201220968,2,65,20,1,0,0,0
20220201220974,1,42,18,1,0,0,0
20220201220974,2,48,20,2,0,0,0
20220201220974,3,15,22,2,0,0,0
20220201220974,4,9,22,1,0,0,0
20220201220981,1,27,18,2,0,0,0
20220201220981,2,25,20,1,0,0,0
20220201220986,1,78,18,1,0,0,0
20220201220986,2,77,20,2,0,0,0
20220201220996,1,39,18,1,0,0,0
20220201220996,2,35,20,2,0,0,0
20220201220996,3,13,22,2,0,0,0
20220201220996,4,7,22,2,0,0,0
20220201221003,1,72,18,1,0,0,0
20220201221003,2,73,20,2,0,0,0
20220201221010,1,33,18,2,0,0,0
20220201221010,2,33,20,1,0,0,0
20220201221012,1,25,19,1,0,0,0
20220201221018,1,57,18,2,0,0,0
20220201221018,2,57,20,1,0,0,0
20220201221022,1,16,18,1,0,0,0
20220201221022,2,53,24,2,0,0,0
20220201221022,3,60,24,1,0,0,0
20220201221022,4,20,25,2,0,0,0
20220201221036,1,33,18,2,0,0,0
20220201221036,2,38,20,2,0,0,0
20220201221044,1,40,18,1,0,0,0
20220201221044,2,34,20,2,0,0,0
20220201221044,3,9,22,2,0,0,0
20220201221044,4,4,22,2,0,0,0
20220201221050,1,77,18,2,0,0,0
20220201221050,2,85,20,1,60,0,0
20220201221052,1,71,18,2,0,0,0
20220201221052,2,80,20,1,0,0,0
20220201221055,1,31,19,1,0,0,0
20220201221058,1,85,19,2,60,0,0
20220201221060,1,71,19,2,0,0,0
20220201221067,1,16,18,1,0,0,0
20220201221067,2,52,24,2,0,0,0
20220201221067,3,29,25,1,0,0,0
20220201221074,1,80,18,2,0,0,0
20220201221074,2,80,20,1,0,0,0
20220201221084,1,56,18,2,0,0,0
20220201221084,2,58,20,1,0,0,0
20220201221088,1,31,18,1,0,0,0
20220201221088,5,6,40,2,0,0,0
20220201221095,1,67,18,2,0,0,0
20220201221095,2,68,20,1,0,0,0
20220201221095,3,19,23,2,0,0,0
20220201221097,1,36,18,2,0,0,0
20220201221097,2,36,20,1,0,0,0
20220201221097,3,11,22,1,0,0,0
20220201221097,4,9,22,2,0,0,0
20220201221097,5,7,22,2,0,0,0
20220201221104,1,27,19,1,0,0,0
20220201221104,2,27,28,1,0,0,0
20220201221107,1,50,18,2,0,0,0
20220201221107,2,58,20,1,0,0,0
20220201221108,1,54,18,2,0,0,0
20220201221108,2,56,20,1,0,0,0
20220201221110,1,55,18,2,0,0,0
20220201221110,2,6,22,1,0,0,0
20220201221112,1,52,18,2,0,0,0
20220201221112,2,52,20,1,0,0,0
20220201221115,1,80,18,1,0,0,0
20220201221115,2,79,20,2,0,0,0
20220201221115,3,50,22,2,0,0,0
20220201221120,1,66,18,2,0,0,0
20220201221120,2,71,20,1,0,0,0
20220201221121,1,43,18,2,0,0,0
20220201221121,2,9,22,1,0,0,0
20220201221121,3,7,22,2,0,0,0
20220201221121,4,44,29,1,0,0,0
20220201221122,1,36,18,2,0,0,0
20220201221122,2,37,20,1,0,0,0
20220201221122,3,12,22,2,0,0,0
20220201221122,4,6,22,2,0,0,0
20220201221122,5,0,22,2,0,0,0
20220201221132,1,39,18,2,0,0,0
20220201221132,2,48,20,1,0,0,0
20220201221132,3,11,22,2,0,0,0
20220201221132,4,8,22,2,0,0,0
20220201221142,1,59,18,2,0,0,0
20220201221142,2,67,20,1,0,0,0
20220201221142,3,18,23,1,0,0,0
20220201221145,1,30,18,2,0,0,0
20220201221145,2,27,20,1,0,0,0
20220201221145,3,6,22,2,0,0,0
20220201221145,4,3,22,2,0,0,0
20220201221145,5,1,22,2,0,0,0
20220201221146,1,66,18,1,0,0,0
20220201221146,2,67,20,2,0,0,0
20220201221153,1,80,19,2,0,0,0
20220201221170,1,72,19,2,0,0,0
20220201221170,3,56,28,1,0,0,0
20220201221172,1,79,19,1,0,0,0
20220201221172,2,60,20,2,0,0,0
20220201221174,1,85,19,1,60,0,0
20220201221182,1,17,18,2,0,0,0
20220201221182,2,41,24,2,0,0,0
20220201221182,3,20,25,2,0,0,0
20220201221182,4,18,25,1,0,0,0
20220201221182,5,14,25,2,0,0,0
20220201221182,6,12,25,1,0,0,0
20220201221182,7,10,25,1,0,0,0
20220201221184,1,69,18,2,0,0,0
20220201221184,2,73,20,1,0,0,0
20220201221184,3,42,22,1,0,0,0
20220201221204,1,26,18,2,0,0,0
20220201221204,2,29,20,1,0,0,0
20220201221204,3,6,22,1,0,0,0
20220201221204,4,3,22,2,0,0,0
20220201221209,1,60,18,1,0,0,0
20220201221209,2,63,20,2,0,0,0
20220201221210,1,69,19,2,0,0,0
20220201221214,1,45,18,2,0,0,0
20220201221214,2,49,20,1,0,0,0
20220201221214,3,24,22,1,0,0,0
20220201221214,4,22,22,1,0,0,0
20220201221214,5,7,22,1,0,0,0
20220201221214,6,3,22,1,0,0,0
20220201221214,7,72,26,2,0,0,0
20220201221218,1,69,18,2,0,0,0
20220201221218,2,70,20,1,0,0,0
20220201221220,1,55,18,2,0,0,0
20220201221220,2,61,20,1,0,0,0
20220201221222,1,67,19,1,0,0,0
20220201221228,1,18,18,1,0,0,0
20220201221228,2,48,24,1,0,0,0
20220201221228,3,49,24,2,0,0,0
20220201221235,1,38,18,1,0,0,0
20220201221235,2,35,20,2,0,0,0
20220201221235,3,6,22,2,0,0,0
20220201221235,4,2,22,1,0,0,0
20220201221245,1,36,18,2,0,0,0
20220201221245,2,43,28,2,0,0,0
20220201221248,1,40,19,1,0,0,0
20220201221251,1,15,18,2,0,0,0
20220201221251,2,50,24,2,0,0,0
20220201221251,3,20,25,2,0,0,0
20220201221252,1,32,18,2,0,0,0
20220201221252,2,34,20,1,0,0,0
20220201221252,3,5,22,2,0,0,0
20220201221262,1,76,18,1,0,0,0
20220201221262,2,75,20,2,0,0,0
20220201221266,1,40,19,1,0,0,0
20220201221266,5,37,21,2,0,0,0
20220201221271,1,63,19,2,0,0,0
20220201221272,1,51,18,2,0,0,0
20220201221272,2,53,20,1,0,0,0
20220201221272,3,23,22,1,0,0,0
20220201221272,4,20,22,1,0,0,0
20220201221273,1,85,19,2,60,0,0
20220201221281,1,37,18,1,0,0,0
20220201221281,2,35,20,2,0,0,0
20220201221281,3,12,22,1,0,0,0
20220201221281,4,10,22,2,0,0,0
20220201221281,5,4,22,2,0,0,0
20220201221285,1,20,18,2,0,0,0
20220201221285,2,73,24,2,0,0,0
20220201221285,3,50,25,2,0,0,0
20220201221288,1,43,18,2,0,0,0
20220201221288,2,42,20,1,0,0,0
20220201221288,3,8,22,2,0,0,0
20220201221288,4,4,22,2,0,0,0
20220201221293,1,68,19,1,0,0,0
20220201221294,1,80,19,1,0,0,0
20220201221295,1,29,18,2,0,0,0
20220201221295,2,33,20,1,0,0,0
20220201221297,1,40,18,2,0,0,0
20220201221297,2,41,20,1,0,0,0
20220201221298,1,76,18,1,0,0,0
20220201221298,2,75,20,2,0,0,0
20220201221301,1,60,18,1,0,0,0
20220201221301,2,37,20,2,0,0,0
20220201221301,3,11,22,2,0,0,0
20220201221301,4,2,22,1,0,0,0
20220201221301,5,71,26,1,0,0,0
20220201221303,1,40,18,2,0,0,0
20220201221303,2,41,20,1,0,0,0
20220201221303,3,0,22,2,0,0,0
20220201221303,4,74,26,2,0,0,0
20220201221309,1,18,18,1,0,0,0
20220201221309,2,48,24,2,0,0,0
20220201221309,3,20,25,1,0,0,0
20220201221309,4,13,25,1,0,0,0
20220201221316,1,49,18,1,0,0,0
20220201221316,2,43,20,2,0,0,0
20220201221316,3,20,22,1,0,0,0
20220201221322,1,28,19,2,0,0,0
20220201221334,1,29,18,1,0,0,0
20220201221334,2,8,22,1,0,0,0
20220201221334,3,6,22,1,0,0,0
20220201221340,1,74,19,2,0,0,0
20220201221343,1,63,18,2,0,0,0
20220201221343,2,22,22,2,0,0,0
20220201221346,1,26,18,1,0,0,0
20220201221346,2,54,24,2,0,0,0
20220201221346,3,61,24,1,0,0,0
20220201221354,1,66,19,2,0,0,0
20220201221355,1,39,19,2,0,0,0
20220201221357,1,80,18,1,0,0,0
20220201221357,2,78,20,2,0,0,0
20220201221357,3,56,22,2,0,0,0
20220201221360,1,48,18,2,0,0,0
20220201221360,2,45,20,1,0,0,0
20220201221360,3,12,22,1,0,0,0
20220201221369,1,18,18,2,0,0,0
20220201221369,2,33,24,2,21,0,0
20220201221369,3,19,25,1,21,0,0
20220201221370,1,40,18,2,0,0,0
20220201221370,2,4,22,2,0,0,0
20220201221376,1,51,18,1,0,0,0
20220201221376,2,29,21,2,0,0,0
20220201221376,3,0,22,2,0,0,0
20220201221376,4,23,22,1,0,0,0
20220201221379,1,68,18,2,0,0,0
20220201221379,2,72,20,1,0,0,0
20220201221385,1,63,18,2,0,0,0
20220201221385,2,67,20,1,0,0,0
20220201221390,1,36,18,2,0,0,0
20220201221390,2,39,20,1,0,0,0
20220201221390,3,11,22,2,0,0,0
20220201221390,4,6,22,2,0,0,0
20220201221390,5,46,26,2,0,0,0
20220201221395,1,43,18,1,0,0,0
20220201221395,2,42,20,2,0,0,0
20220201221395,3,3,22,2,0,0,0
20220201221395,4,1,22,2,0,0,0
20220201221400,1,52,18,2,0,0,0
20220201221400,2,52,20,1,0,0,0
20220201221400,3,12,22,1,0,0,0
20220201221400,4,11,22,1,0,0,0
20220201221401,1,31,19,2,0,0,0
20220201221401,3,36,29,2,0,0,0
20220201221401,4,36,30,2,0,0,0
20220201221410,1,47,18,1,0,0,0
20220201221410,2,47,20,2,0,0,0
20220201221410,3,16,22,2,0,0,0
20220201221410,4,14,22,2,0,0,0
20220201221410,5,12,22,2,0,0,0
20220201221424,1,41,18,2,0,0,0
20220201221424,2,15,22,1,0,0,0
20220201221424,3,12,22,1,0,0,0
20220201221431,1,32,18,2,0,0,0
20220201221431,2,33,20,1,0,0,0
20220201221431,3,6,22,2,0,0,0
20220201221431,4,3,22,1,0,0,0
20220201221433,1,36,18,1,0,0,0
20220201221433,2,34,20,2,0,0,0
20220201221433,3,0,22,1,0,0,0
20220201221440,1,66,18,1,0,0,0
20220201221440,2,61,20,2,0,0,0
20220201221442,1,53,18,1,0,0,0
20220201221442,2,45,20,2,0,0,0
20220201221442,3,14,22,2,0,0,0
20220201221442,4,9,22,2,0,0,0
20220201221449,1,80,18,2,60,0,0
20220201221449,2,80,20,1,0,0,0
20220201221450,1,61,18,1,0,0,0
20220201221450,2,58,20,2,0,0,0
20220201221453,1,78,18,2,0,0,0
20220201221453,2,80,20,1,0,0,0
20220201221464,1,35,18,1,0,0,0
20220201221464,2,70,24,1,0,0,0
20220201221464,3,67,24,2,0,0,0
20220201221465,1,32,18,2,0,0,0
20220201221465,2,39,20,1,0,0,0
20220201221465,3,0,22,2,0,0,0
20220201221472,1,67,18,1,0,0,0
20220201221472,2,65,20,2,0,0,0
20220201221479,1,57,19,1,0,0,0
20220201221481,1,48,18,2,0,0,0
20220201221481,2,10,22,1,0,0,0
20220201221481,3,7,22,2,0,0,0
20220201221481,4,35,29,2,0,0,0
20220201221481,5,13,29,1,0,0,0
20220201221482,1,64,18,1,0,0,0
20220201221482,2,62,20,2,0,0,0
20220201221488,1,27,18,2,0,0,0
20220201221488,2,28,21,1,0,0,0
20220201221509,1,29,18,1,0,0,0
20220201221509,2,58,20,2,0,0,0
20220201221509,3,24,22,2,0,0,0
20220201221509,4,29,22,2,0,0,0
20220201221515,1,75,18,1,0,0,0
20220201221515,2,72,20,2,0,0,0
20220201221517,1,74,18,1,0,0,0
20220201221517,2,68,20,2,0,0,0
20220201221517,3,33,22,1,0,0,0
20220201221518,1,73,18,2,0,0,0
20220201221518,2,67,20,2,0,0,0
20220201221519,1,22,19,2,0,0,0
20220201221527,1,36,19,1,0,0,0
20220201221538,1,67,18,2,0,0,0
20220201221538,2,47,20,1,0,0,0
20220201221538,3,13,22,2,0,0,0
20220201221543,1,42,18,2,0,0,0
20220201221543,2,62,20,1,0,0,0
20220201221543,3,12,22,1,0,0,0
20220201221543,4,4,22,2,0,0,0
20220201221543,5,85,25,2,60,0,0
20220201221548,1,58,18,2,0,0,0
20220201221548,2,25,22,1,0,0,0
20220201221553,1,48,18,2,0,0,0
20220201221553,2,16,22,1,0,0,0
20220201221560,1,71,18,2,0,0,0
20220201221560,2,80,20,1,0,0,0
20220201221570,1,64,18,2,0,0,0
20220201221570,2,70,20,1,0,0,0
20220201221573,1,71,18,2,0,0,0
20220201221573,2,74,25,2,0,0,0
20220201221575,1,85,18,1,60,0,0
20220201221575,2,80,20,2,0,0,0
20220201221578,1,62,18,2,0,0,0
20220201221578,2,23,22,2,0,0,0
20220201221583,1,31,19,2,0,0,0
20220201221596,1,51,18,2,0,0,0
20220201221596,2,80,24,2,0,0,0
20220201221597,1,62,19,1,0,0,0
20220201221600,1,46,18,2,0,0,0
20220201221600,2,43,20,1,0,0,0
20220201221603,1,80,19,2,0,0,0
20220201221606,1,73,18,1,0,0,0
20220201221606,2,79,20,2,0,0,0
20220201221611,1,38,18,1,0,0,0
20220201221611,2,6,22,2,0,0,0
20220201221617,1,65,18,2,0,0,0
20220201221617,2,72,20,1,0,0,0
20220201221619,1,71,19,1,0,0,0
20220201221627,1,50,19,1,0,0,0
20220201221632,1,38,19,2,0,0,0
20220201221632,2,37,21,1,0,0,0
20220201221632,3,0,22,1,0,0,0
20220201221636,1,69,19,2,0,0,0
20220201221636,2,66,21,1,0,0,0
20220201221637,1,42,19,1,0,0,0
20220201221645,1,85,19,2,60,0,0
20220201221651,1,36,18,2,0,0,0
20220201221651,2,36,20,1,0,0,0
20220201221651,3,1,22,2,0,0,0
20220201221653,1,67,18,1,0,0,0
20220201221653,2,33,22,2,0,0,0
20220201221653,3,68,20,2,0,0,0
20220201221653,4,25,23,1,0,0,0
20220201221653,5,21,23,1,0,0,0
20220201221653,6,38,26,1,0,0,0
20220201221653,8,6,26,2,0,0,0
20220201221653,9,4,23,2,0,0,0
20220201221656,1,16,18,1,0,0,0
20220201221656,2,45,24,1,0,0,0
20220201221656,3,12,25,2,0,0,0
20220201221660,1,52,18,1,0,0,0
20220201221660,2,52,20,2,0,0,0
20220201221663,1,41,18,2,0,0,0
20220201221663,2,42,20,1,0,0,0
20220201221663,3,17,22,2,0,0,0
20220201221663,4,14,22,1,0,0,0
20220201221663,5,13,22,1,0,0,0
20220201221663,6,6,22,1,0,0,0
20220201221663,7,2,22,2,0,0,0
20220201221666,1,27,19,1,0,0,0
20220201221666,2,26,25,2,0,0,0
20220201221666,3,2,22,1,0,0,0
20220201221666,4,7,22,2,0,0,0
20220201221667,1,54,18,2,0,0,0
20220201221667,2,62,20,1,0,0,0
20220201221670,1,33,18,2,0,0,0
20220201221670,2,11,22,1,0,0,0
20220201221670,3,3,22,2,0,0,0
20220201221670,4,31,21,1,0,0,0
20220201221679,1,24,19,2,0,0,0
20220201221695,1,30,18,2,0,0,0
20220201221695,2,36,20,1,0,0,0
20220201221695,3,2,22,2,0,0,0
20220201221695,4,0,22,2,0,0,0
20220201221701,1,36,18,1,0,0,0
20220201221701,2,6,22,1,0,0,0
20220201221703,1,35,18,1,0,0,0
20220201221703,2,34,20,2,0,0,0
20220201221703,3,5,22,2,0,0,0
20220201221703,4,4,22,2,0,0,0
20220201221703,5,2,22,2,0,0,0
20220201221703,6,2,22,1,0,0,0
20220201221707,1,67,18,1,0,0,0
20220201221707,2,60,20,2,0,0,0
20220201221710,1,71,18,1,0,0,0
20220201221710,2,76,20,2,0,0,0
20220201221718,1,59,18,2,0,0,0
20220201221718,2,66,20,1,0,0,0
20220201221719,1,15,18,1,0,0,0
20220201221719,2,44,24,2,0,0,0
20220201221719,3,61,24,1,0,0,0
20220201221719,4,18,25,2,0,0,0
20220201221719,5,12,25,2,0,0,0
20220201221725,1,62,18,1,0,0,0
20220201221725,2,27,22,2,0,0,0
20220201221725,3,24,22,1,0,0,0
20220201221733,1,35,19,2,0,0,0
20220201221735,1,27,18,2,0,0,0
20220201221735,2,27,20,1,0,0,0
20220201221735,3,4,22,1,0,0,0
20220201221735,4,0,22,1,0,0,0
20220201221742,1,62,19,2,0,0,0
20220201221744,1,27,18,1,0,0,0
20220201221744,2,61,26,1,0,0,0
20220201221744,3,28,21,2,0,0,0
20220201221744,4,2,22,2,0,0,0
20220201221745,1,63,19,2,0,0,0
20220201221745,2,32,22,1,0,0,0
20220201221745,8,41,22,1,0,0,0
20220201221745,9,28,28,2,0,0,0
20220201221748,1,78,18,2,0,0,0
20220201221748,2,78,20,1,0,0,0
20220201221755,1,80,19,2,0,0,0
20220201221755,2,40,28,2,0,0,0
20220201221757,1,42,18,2,0,0,0
20220201221757,2,39,20,1,0,0,0
20220201221757,3,19,22,1,0,0,0
20220201221757,4,14,22,1,0,0,0
20220201221757,5,11,22,1,0,0,0
20220201221768,1,16,18,1,0,0,0
20220201221768,2,45,24,2,0,0,0
20220201221768,3,54,24,1,0,0,0
20220201221768,4,19,25,1,0,0,0
20220201221768,5,9,25,1,0,0,0
20220201221768,6,4,25,2,0,0,0
20220201221768,7,69,26,1,0,0,0
20220201221771,1,46,18,2,0,0,0
20220201221771,2,68,20,1,0,0,0
20220201221771,3,17,22,2,0,0,0
20220201221771,4,16,22,1,0,0,0
20220201221771,5,14,22,1,0,0,0
20220201221771,6,8,22,2,0,0,0
20220201221771,7,71,26,2,0,0,0
20220201221772,1,31,18,2,0,0,0
20220201221772,2,68,24,1,0,0,0
20220201221772,3,63,24,2,0,0,0
20220201221774,1,64,19,2,0,0,0
20220201221774,2,65,28,1,0,0,0
20220201221776,1,56,19,1,0,0,0
20220201221780,1,51,18,2,0,0,0
20220201221780,2,50,20,1,0,0,0
20220201221787,1,85,19,2,60,0,0
20220201221788,1,30,18,2,0,0,0
20220201221788,2,36,20,1,0,0,0
20220201221788,3,0,22,2,0,0,0
20220201221790,1,33,18,2,0,0,0
20220201221790,2,36,20,1,0,0,0
20220201221790,3,8,22,2,0,0,0
20220201221790,4,7,22,2,0,0,0
20220201221794,1,31,18,2,0,0,0
20220201221794,2,34,20,1,0,0,0
20220201221794,3,6,22,1,0,0,0
20220201221794,4,7,22,2,0,0,0
20220201221794,5,6,22,1,0,0,0
20220201221798,1,41,18,2,0,0,0
20220201221798,2,46,20,1,0,0,0
20220201221798,3,15,22,2,0,0,0
20220201221798,4,12,22,1,0,0,0
20220201221798,5,66,26,1,0,0,0
20220201221798,6,68,26,2,0,0,0
20220201221807,1,49,18,1,0,0,0
20220201221807,2,68,24,2,0,0,0
20220201221807,3,7,22,1,0,0,0
20220201221807,4,6,22,1,0,0,0
20220201221808,1,72,19,2,0,0,0
20220201221810,1,54,18,1,0,0,0
20220201221810,2,57,20,2,0,0,0
20220201221817,1,28,18,2,0,0,0
20220201221817,2,34,20,1,0,0,0
20220201221820,1,15,18,1,0,0,0
20220201221820,2,56,24,1,0,0,0
20220201221820,3,49,24,2,0,0,0
20220201221828,1,35,18,1,0,0,0
20220201221828,2,33,20,2,0,0,0
20220201221828,3,5,22,1,0,0,0
20220201221828,4,1,22,1,0,0,0
20220201221829,1,42,19,1,0,0,0
20220201221829,2,38,28,2,0,0,0
20220201221832,1,85,19,2,60,0,0
20220201221833,1,19,18,1,0,0,0
20220201221833,2,40,24,2,0,0,0
20220201221833,3,18,25,2,0,0,0
20220201221842,1,85,19,2,60,0,0
20220201221842,2,35,27,2,0,0,0
20220201221853,1,77,19,2,0,0,0
20220201221868,1,74,18,1,0,0,0
20220201221868,2,74,20,2,0,0,0
20220201221869,1,30,18,2,0,0,0
20220201221869,2,31,20,1,0,0,0
20220201221871,1,70,19,2,0,0,0
20220201221872,1,80,18,2,0,0,0
20220201221872,2,61,22,1,0,0,0
20220201221875,1,40,18,2,0,0,0
20220201221875,2,43,20,1,0,0,0
20220201221878,1,73,18,1,0,0,0
20220201221878,2,71,20,2,0,0,0
20220201221879,1,50,18,2,0,0,0
20220201221879,2,60,28,1,0,0,0
20220201221894,1,80,18,2,0,0,0
20220201221894,2,80,20,1,0,0,0
20220201221904,1,57,18,2,0,0,0
20220201221904,2,69,20,1,0,0,0
20220201221912,1,21,18,1,0,0,0
20220201221912,2,21,21,2,0,0,0
20220201221921,1,71,18,1,0,0,0
20220201221921,2,73,20,2,0,0,0
20220201221924,1,33,18,1,0,0,0
20220201221924,2,41,20,2,0,0,0
20220201221924,3,2,22,2,0,0,0
20220201221924,4,0,22,1,0,0,0
20220201221931,1,69,18,2,0,0,0
20220201221931,2,62,20,1,0,0,0
20220201221933,1,49,18,2,0,0,0
20220201221933,3,19,22,1,21,0,0
20220201221941,1,58,19,1,0,0,0
20220201221948,1,39,19,2,0,0,0
20220201221953,1,85,18,2,60,0,0
20220201221953,2,85,20,1,60,0,0
20220201221954,1,39,18,2,0,0,0
20220201221954,2,40,20,1,0,0,0
20220201221954,3,5,22,2,0,0,0
20220201221955,1,85,19,1,60,0,0
20220201221961,1,73,19,1,0,0,0
20220201221962,1,85,18,1,60,0,0
20220201221962,2,60,22,2,0,0,0
20220201221962,3,34,23,1,0,0,0
20220201221965,1,32,18,1,0,0,0
20220201221965,2,23,21,2,0,0,0
20220201221965,3,5,22,1,0,0,0
20220201221965,4,5,22,2,0,0,0
20220201221965,5,11,22,1,0,0,0
20220201221965,6,10,22,2,0,0,0
20220201221976,1,35,18,1,0,0,0
20220201221976,2,32,20,2,0,0,0
20220201221976,3,0,22,2,0,0,0
20220201221976,4,10,40,1,0,0,0
20220201221980,1,48,18,1,0,0,0
20220201221980,2,43,20,2,0,0,0
20220201221980,3,15,22,1,0,0,0
20220201221984,1,72,18,2,0,0,0
20220201221984,2,74,20,1,0,0,0
20220201221987,1,32,18,1,0,0,0
20220201221987,2,32,20,2,0,0,0
20220201221988,1,60,18,2,0,0,0
20220201221988,2,29,22,1,0,0,0
20220201221991,1,42,18,2,0,0,0
20220201221991,2,45,20,1,0,0,0
20220201221991,3,15,22,1,0,0,0
20220201221991,5,8,22,1,0,0,0
20220201221995,1,40,18,2,0,0,0
20220201221995,2,46,20,1,0,0,0
20220201221995,4,15,22,2,0,0,0
20220201221995,5,10,22,2,0,0,0
20220201221995,6,8,22,2,0,0,0
20220201222000,1,64,18,1,0,0,0
20220201222000,2,62,20,2,0,0,0
20220201222013,1,66,19,2,0,0,0
20220201222014,1,75,19,2,0,0,0
20220201222020,1,55,18,2,0,0,0
20220201222020,2,57,20,1,0,0,0
20220201222020,3,31,22,2,0,0,0
20220201222020,4,4,23,1,0,0,0
20220201222020,5,1,23,1,0,0,0
20220201222021,1,74,19,2,0,0,0
20220201222021,2,56,28,1,0,0,0
20220201222028,1,55,19,2,0,0,0
20220201222029,1,33,18,1,0,0,0
20220201222029,2,34,20,2,0,0,0
20220201222029,3,7,22,2,0,0,0
20220201222029,4,4,22,2,0,0,0
20220201222029,5,2,22,1,0,0,0
20220201222035,1,28,18,1,0,0,0
20220201222035,2,69,24,1,0,0,0
20220201222035,3,56,24,2,0,0,0
20220201222035,4,24,25,2,0,0,0
20220201222041,1,70,19,2,0,0,0
20220201222042,1,73,18,2,0,0,0
20220201222042,2,73,20,1,0,0,0
20220201222043,1,52,18,2,0,0,0
20220201222043,2,55,20,1,0,0,0
